iteration,time_sec,hvm_busy_cores,hvm_cores,primary_busy_cores,primary_cores,primary_cores_mask,system_busy_mask_raw,f_min,f_max,f_avg,f_stddev,f_med,pred_peak,upper_bound,cpu_max,overpredicted,safeguard,feedback_max,update_model
7,0.299,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000011,0,2,0.130000,0.461628,0,3,3,2,1,0,3,1
7,0.304,1,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000100000000000000010,0,3,0.100000,0.458258,0,3,3,3,0,0,3,1
7,0.309,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000010,0,2,0.100000,0.360555,0,3,3,2,1,0,3,1
7,0.314,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000010,0,3,0.100000,0.412311,0,3,3,3,0,0,3,1
7,0.319,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000010,0,3,0.160000,0.560714,0,3,3,3,0,0,3,1
7,0.325,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000010,0,3,0.090000,0.426497,0,3,3,3,0,0,3,1
7,0.330,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000011,0,3,0.100000,0.479583,0,3,3,3,0,0,3,1
7,0.335,1,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000100000000000000010,0,2,0.080000,0.337046,0,3,3,2,1,0,3,1
7,0.340,1,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000100000000000000010,0,2,0.110000,0.397366,0,3,3,2,1,0,3,1
7,0.345,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000010,0,2,0.120000,0.430813,0,3,3,2,1,0,3,1
7,0.350,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,2,0.120000,0.453431,0,3,3,2,1,0,3,1
7,0.355,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.290000,0.752263,0,3,3,3,0,0,3,1
7,0.360,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000010,0,3,0.100000,0.435890,0,3,3,3,0,0,3,1
7,0.365,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000010,0,3,0.090000,0.402368,0,3,3,3,0,0,3,1
7,0.370,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000010,0,3,0.130000,0.461628,0,3,3,3,0,0,3,1
7,0.375,1,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000100000000000000010,0,2,0.080000,0.337046,0,3,3,2,1,0,3,1
