iteration,time_sec,hvm_busy_cores,hvm_cores,primary_busy_cores,primary_cores,primary_cores_mask,system_busy_mask_raw,f_min,f_max,f_avg,f_stddev,f_med,pred_peak,upper_bound,cpu_max,overpredicted,safeguard,feedback_max,update_model
29,1.205,0,5,0,7,0000000000000000000000000000000000000000000001111111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,2,0.080000,0.337046,0,7,7,2,1,0,7,1
29,1.220,0,5,0,7,0000000000000000000000000000000000000000000001111111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.150000,0.589491,0,7,7,3,1,0,7,1
29,1.235,0,5,0,7,0000000000000000000000000000000000000000000001111111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.110000,0.466798,0,7,7,3,1,0,7,1
29,1.250,0,5,0,7,0000000000000000000000000000000000000000000001111111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,2,0.100000,0.412311,0,4,4,2,1,0,7,1
30,1.266,0,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.150000,0.517204,0,4,4,3,1,0,7,1
30,1.281,0,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.140000,0.548088,0,4,4,3,1,0,7,1
30,1.296,0,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.150000,0.517204,0,4,4,3,1,0,7,1
30,1.311,0,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.210000,0.637103,0,3,3,3,1,0,7,1
31,1.327,1,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000010000000000000000000111,0,3,0.170000,0.600916,0,0,6,3,0,1,7,1
32,1.344,0,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,4,0.130000,0.577148,0,4,4,4,1,0,7,1
33,1.360,0,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,2,0.150000,0.476970,0,4,4,2,1,0,7,1
33,1.375,1,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000010000000000000000000111,0,3,0.140000,0.583438,0,4,4,3,1,0,7,1
33,1.390,0,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.110000,0.466798,0,4,4,3,1,0,7,1
33,1.405,0,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.120000,0.495580,0,4,4,3,1,0,7,1
33,1.420,0,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,4,0.140000,0.548088,0,0,8,4,0,1,7,1
34,1.436,0,4,0,8,0000000000000000000000000000000000000000000011111111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.100000,0.458258,0,5,5,3,1,0,7,1
35,1.452,1,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000001000000000000000000111,0,3,0.120000,0.474974,0,5,5,3,1,0,7,1
35,1.467,0,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.130000,0.522590,0,5,5,3,1,0,7,1
35,1.482,0,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,2,0.100000,0.387298,0,5,5,2,1,0,7,1
35,1.497,0,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,5,0.120000,0.587878,0,0,10,5,0,1,7,1
36,1.513,0,2,0,10,0000000000000000000000000000000000000000001111111111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,5,0.150000,0.683740,0,6,6,5,1,0,7,1
37,1.529,0,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,4,0.110000,0.527162,0,6,6,4,1,0,7,1
37,1.544,0,6,2,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000000000110000000000000111,0,3,0.160000,0.578273,0,6,6,3,1,0,7,1
